boundaryCollection,boundaryName,boundaryISO,boundaryYearRepresented,boundaryType,boundaryCanonical,nameField,boundarySource-1,boundarySource-2,boundarySource-3,boundarySource-4,boundaryLicense,licenseDetail,licenseSource,boundarySourceURL,sourceDataUpdateDate,buildUpdateDate,Continent,UNSDG-region,UNSDG-subregion,worldBankIncomeGroup,apiURL,boundaryCount,boundaryYearSourceLag,statsArea,statsPerimeter,statsVertices,statsLineResolution,statsVertexDensity
geoBoundaries (Humanitarian),Lebanon,LBN,2015,ADM1,Unknown,shapeName,geoBoundaries (Humanitarian),Central Administration of Statistics Lebanon,HDX,,Public Domain,,data.humdata.org/dataset/lebanon-administrative-boundaries-levels-0-3,data.humdata.org/dataset/lebanon-administrative-boundaries-levels-0-3,"Aug 25, 2021","Aug 26, 2021",Asia,Northern Africa and Western Asia,Western Asia,Upper-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/LBN/ADM1/geoBoundaries-LBN-ADM1.topojson,8,,10176.281348915161,2071.312538528509,41280,50.1771448286945,19.92939222456787
geoBoundaries (Humanitarian),Ghana,GHA,2006,ADM2,District,shapeName,geoBoundaries (Humanitarian),Global Administrative Unit Layers (GAUL),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,data.humdata.org/dataset/ghana-administrative-boundaries,data.humdata.org/dataset/ghana-administrative-boundaries,"Nov 16, 2020","Jul 12, 2021",Africa,Sub-Saharan Africa,Western Africa,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/GHA/ADM2/geoBoundaries-GHA-ADM2.topojson,139,,238760.68794770635,29851.308234824734,245190,121.74765787684952,8.213710369784053
geoBoundaries (Humanitarian),Ghana,GHA,2005,ADM0,Republic of Ghana,shapeName,geoBoundaries (Humanitarian),Global Administrative Unit Layers (GAUL),HDX,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,data.humdata.org/dataset/ghana-administrative-boundaries,data.humdata.org/dataset/ghana-administrative-boundaries,"Jan 05, 2021","Jul 12, 2021",Africa,Sub-Saharan Africa,Western Africa,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/GHA/ADM0/geoBoundaries-GHA-ADM0.topojson,1,,238760.06742983757,2694.4539088522333,2348,1147.5527720835748,0.8714196194954348
geoBoundaries (Humanitarian),Ghana,GHA,2015,ADM1,Region,shapeName,geoBoundaries (Humanitarian),Global Administrative Unit Layers (GAUL),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,data.humdata.org/dataset/ghana-administrative-boundaries,data.humdata.org/dataset/ghana-administrative-boundaries,"Nov 16, 2020","Jul 12, 2021",Africa,Sub-Saharan Africa,Western Africa,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/GHA/ADM1/geoBoundaries-GHA-ADM1.topojson,10,,238760.71741285708,10282.944860545427,95747,107.39704492616403,9.311243160251799
geoBoundaries (Humanitarian),Kyrgyzstan,KGZ,2021,ADM2,districts,shapeName,geoBoundaries (Humanitarian),HDX,Ministry of Emergency Situations of the Kyrgyz Republic,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/kyrgyzstan-administrative-boundaries,data.humdata.org/dataset/kyrgyzstan-administrative-boundaries,"Apr 13, 2021","Jul 09, 2021",Asia,Central and Southern Asia,Central Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/KGZ/ADM2/geoBoundaries-KGZ-ADM2.topojson,40,,191414.4541228982,18802.235003577567,52582,357.57930477307,2.796582427035671
geoBoundaries (Humanitarian),Guyana,GUY,2002,ADM2,Neighborhood Councils,shapeName,geoBoundaries (Humanitarian),OCHA ROSEA/HDX,,,Other - Humanitarian,Other - Humanitarian,data.humdata.org/dataset/guyana-administrative-level-0-1-and-2-boundaries,data.world/ocha-fiss/9647d5cc-9de9-4974-a8be-62fb12c19ffe,"Oct 28, 2020","Jul 08, 2021",Latin America and the Caribbean,Latin America and the Caribbean,South America,Upper-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/GUY/ADM2/geoBoundaries-GUY-ADM2.topojson,27,,210437.31105489586,11704.615847246283,8659,1351.7283574600167,0.7397936090347794
geoBoundaries (Humanitarian),Iraq,IRQ,2019,ADM2,Unknown,shapeName,geoBoundaries (Humanitarian),Iraq Central Statistics Office,HDX,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/iraq-admin-level-1-boundaries,data.humdata.org/dataset/iraq-admin-level-1-boundaries,"Aug 25, 2021","Aug 26, 2021",Asia,Northern Africa and Western Asia,Western Asia,Upper-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/IRQ/ADM2/geoBoundaries-IRQ-ADM2.topojson,101,,436269.2139750217,28783.62279891371,20912,1376.4165454721551,0.7265242511720663
geoBoundaries (Humanitarian),Iraq,IRQ,2019,ADM3,Unknown,shapeName,geoBoundaries (Humanitarian),Iraq Central Statistics Office,HDX,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/iraq-admin-level-1-boundaries,data.humdata.org/dataset/iraq-admin-level-1-boundaries,"Aug 25, 2021","Aug 26, 2021",Asia,Northern Africa and Western Asia,Western Asia,Upper-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/IRQ/ADM3/geoBoundaries-IRQ-ADM3.topojson,294,,436269.27885731106,46021.603996755264,39697,1159.3219637946258,0.8625731515746131
geoBoundaries (Humanitarian),Iraq,IRQ,2019,ADM0,Unknown,shapeName,geoBoundaries (Humanitarian),Iraq Central Statistics Office,HDX,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/iraq-admin-level-1-boundaries,data.humdata.org/dataset/iraq-admin-level-1-boundaries,"Aug 25, 2021","Aug 26, 2021",Asia,Northern Africa and Western Asia,Western Asia,Upper-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/IRQ/ADM0/geoBoundaries-IRQ-ADM0.topojson,1,,436269.41657508357,3585.7292586219623,2226,1610.8397388238825,0.6207942204915599
geoBoundaries (Humanitarian),Iraq,IRQ,2019,ADM1,Unknown,shapeName,geoBoundaries (Humanitarian),Iraq Central Statistics Office,HDX,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/iraq-admin-level-1-boundaries,data.humdata.org/dataset/iraq-admin-level-1-boundaries,"Aug 25, 2021","Aug 26, 2021",Asia,Northern Africa and Western Asia,Western Asia,Upper-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/IRQ/ADM1/geoBoundaries-IRQ-ADM1.topojson,18,,436270.28293119214,13747.248630536895,9523,1443.5838108302946,0.6927204312611667
geoBoundaries (Humanitarian),Djibouti,DJI,2015,ADM2,Districts,shapeName,geoBoundaries (Humanitarian),HDX,,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,data.humdata.org/dataset/djibouti-administrative-levels-0-2-boundaries,data.humdata.org/dataset/djibouti-administrative-levels-0-2-boundaries,"Oct 28, 2020","Jul 12, 2021",Africa,Sub-Saharan Africa,Eastern Africa,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/DJI/ADM2/geoBoundaries-DJI-ADM2.topojson,11,,21555.320457573613,2225.1979478787994,5422,410.4016871779416,2.4366371563341573
geoBoundaries (Humanitarian),Sri Lanka,LKA,2017,ADM4,Grama Niladhari,shapeName,geoBoundaries (Humanitarian),"The Survey Department of Sri Lanka, National Building Research Organisation (NBRO), Disaster Management Centre (DMC)",United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Asia and the Pacific (ROAP),,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,data.humdata.org/about/license,data.humdata.org/dataset/sri-lanka-administrative-levels-0-4-boundaries,"Oct 23, 2020","Jul 09, 2021",Asia,Central and Southern Asia,Southern Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/LKA/ADM4/geoBoundaries-LKA-ADM4.topojson,14022,,65763.45250106987,126930.21010595685,1547671,82.01369031658334,12.193086253525138
geoBoundaries (Humanitarian),Cabo Verde,CPV,2017,ADM2,parishe/reguesia,shapeName,geoBoundaries (Humanitarian),Second Administrative Level Boundaries (SALB) Project,OCHA ROWCA,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,data.humdata.org/dataset/cape-verde-administrative-boundaries,data.humdata.org/dataset/cape-verde-administrative-boundaries,"Oct 28, 2020","Jul 12, 2021",Africa,Sub-Saharan Africa,Western Africa,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/CPV/ADM2/geoBoundaries-CPV-ADM2.topojson,32,,4060.383161672534,2378.9720792214434,307704,7.731365465581998,129.3432582448387
geoBoundaries (Humanitarian),Guinea,GIN,2016,ADM2,Prefectures,shapeName,geoBoundaries (Humanitarian),World Food Programme,Derived from ADM3 layer,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,data.humdata.org/dataset/guinea-geodatabase,data.humdata.org/dataset/guinea-geodatabase,"Oct 31, 2020","Jul 12, 2021",Africa,Sub-Saharan Africa,Western Africa,Low-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/GIN/ADM2/geoBoundaries-GIN-ADM2.topojson,34,,244600.0656881533,16763.4876286626,13350,1255.691957203191,0.7963736601668654
geoBoundaries (Humanitarian),Guinea,GIN,2016,ADM3,Prefectures,shapeName,geoBoundaries (Humanitarian),World Food Programme,International Organization on Migration,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,data.humdata.org/dataset/guinea-geodatabase,data.humdata.org/dataset/guinea-geodatabase,"Oct 28, 2020","Jul 12, 2021",Africa,Sub-Saharan Africa,Western Africa,Low-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/GIN/ADM3/geoBoundaries-GIN-ADM3.topojson,340,,244600.03438098665,41694.72471040366,26035,1601.4874096563726,0.6244195202349844
geoBoundaries (Humanitarian),Guinea,GIN,2019,ADM0,Guinea,shapeName,geoBoundaries (Humanitarian),geoBoundaries,World Food Programme,,Other - Humanitarian,,data.humdata.org/dataset/guinea-geodatabase,data.humdata.org/dataset/guinea-geodatabase,"Nov 11, 2020","Jul 12, 2021",Africa,Sub-Saharan Africa,Western Africa,Low-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/GIN/ADM0/geoBoundaries-GIN-ADM0.topojson,1,,244600.74591030143,4890.594670685883,5118,955.5675401887227,1.0464985026620954
geoBoundaries (Humanitarian),Guinea,GIN,2016,ADM1,Region,shapeName,geoBoundaries (Humanitarian),geoBoundaries,World Food Programme,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,data.humdata.org/dataset/guinea-geodatabase,data.humdata.org/dataset/guinea-geodatabase,"Nov 02, 2020","Jul 08, 2021",Africa,Sub-Saharan Africa,Western Africa,Low-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/GIN/ADM1/geoBoundaries-GIN-ADM1.topojson,8,,244600.4223124663,10537.40980980859,8618,1222.721026898189,0.8178480438312329
geoBoundaries (Humanitarian),Nepal,NPL,2017,ADM2,District,shapeName,geoBoundaries (Humanitarian),Nepal Survey Department,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Asia and the Pacific (ROAP),,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,data.humdata.org/dataset/administrative-bounadries-of-nepal,data.humdata.org/dataset/administrative-bounadries-of-nepal,"Oct 19, 2020","Jul 09, 2021",Asia,Central and Southern Asia,Southern Asia,Low-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/NPL/ADM2/geoBoundaries-NPL-ADM2.topojson,77,,147642.56338034486,20362.86107547424,342344,59.48070091917557,16.812175790578436
geoBoundaries (Humanitarian),Nepal,NPL,2020,ADM0,Federal Democratic Republic of Nepal,shapeName,geoBoundaries (Humanitarian),Nepal Survey Department,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Asia and the Pacific (ROAP),,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,data.humdata.org/about/license,data.humdata.org/dataset/administrative-bounadries-of-nepal,"Dec 04, 2020","Jul 09, 2021",Asia,Central and Southern Asia,Southern Asia,Low-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/NPL/ADM0/geoBoundaries-NPL-ADM0.topojson,1,,147652.5014080314,3331.2452741837546,58029,57.40656006796179,17.41961195403682
geoBoundaries (Humanitarian),Nepal,NPL,2020,ADM1,province,shapeName,geoBoundaries (Humanitarian),Nepal Survey Department,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Asia and the Pacific (ROAP),,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,data.humdata.org/dataset/administrative-bounadries-of-nepal,data.humdata.org/dataset/administrative-bounadries-of-nepal,"Nov 10, 2020","Jul 09, 2021",Asia,Central and Southern Asia,Southern Asia,Low-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/NPL/ADM1/geoBoundaries-NPL-ADM1.topojson,7,,147652.4998971218,8015.743856305498,141199,56.769126242434425,17.615208585904018
geoBoundaries (Humanitarian),Angola,AGO,2017,ADM0,Republic of Angola,shapeName,geoBoundaries (Humanitarian),geoBoundaries,Humdata - OCHA Regional Office for Southern and Eastern Africa (ROSEA),,Other - Humanitarian,,data.humdata.org/dataset/angola-administrative-levels-0-3,data.humdata.org/dataset/angola-administrative-levels-0-3,"Nov 11, 2020","Aug 25, 2021",Africa,Sub-Saharan Africa,Middle Africa,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/AGO/ADM0/geoBoundaries-AGO-ADM0.topojson,1,,1247686.1376451286,8056.239459978886,63624,126.62264962873894,7.897481239983741
geoBoundaries (Humanitarian),Angola,AGO,2020,ADM1,Provinces,shapeName,geoBoundaries (Humanitarian),GADM,HDX,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,Humdata,data.humdata.org/dataset/angola-administrative-levels-0-3,"Apr 12, 2021","Aug 25, 2021",Africa,Sub-Saharan Africa,Middle Africa,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/AGO/ADM1/geoBoundaries-AGO-ADM1.topojson,18,,1247685.8323743562,25486.137398723127,73369,347.3692894645303,2.8787806819120356
geoBoundaries (Humanitarian),State of Palestine,PSE,2020,ADM2,Unknown,shapeName,geoBoundaries (Humanitarian),Palestinian Authority Ministry of Planning,HDX,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/state-of-palestine-administrative-boundaries,data.humdata.org/dataset/state-of-palestine-administrative-boundaries,"Aug 25, 2021","Aug 27, 2021",Asia,Northern Africa and Western Asia,Western Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/PSE/ADM2/geoBoundaries-PSE-ADM2.topojson,16,,6019.536764266181,1931.0634191548058,35792,53.952375367534806,18.534865113682056
geoBoundaries (Humanitarian),State of Palestine,PSE,2020,ADM0,Unknown,shapeName,geoBoundaries (Humanitarian),Palestinian Authority Ministry of Planning,HDX,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/state-of-palestine-administrative-boundaries,data.humdata.org/dataset/state-of-palestine-administrative-boundaries,"Aug 25, 2021","Aug 27, 2021",Asia,Northern Africa and Western Asia,Western Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/PSE/ADM0/geoBoundaries-PSE-ADM0.topojson,1,,6019.5315826473725,645.416033821506,17500,36.880916218371766,27.114293855364213
geoBoundaries (Humanitarian),State of Palestine,PSE,2020,ADM1,Unknown,shapeName,geoBoundaries (Humanitarian),Palestinian Authority Ministry of Planning,HDX,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/state-of-palestine-administrative-boundaries,data.humdata.org/dataset/state-of-palestine-administrative-boundaries,"Aug 25, 2021","Aug 27, 2021",Asia,Northern Africa and Western Asia,Western Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/PSE/ADM1/geoBoundaries-PSE-ADM1.topojson,2,,6019.5315826473725,645.416033821506,17500,36.880916218371766,27.114293855364213
geoBoundaries (Humanitarian),Venezuela (Bolivarian Republic of),VEN,2018,ADM2,Unknown,shapeName,geoBoundaries (Humanitarian),Instituto Nacional de Estadística,HDX,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/venezuela-administrative-level-0-1-and-2-boundaries,data.humdata.org/dataset/venezuela-administrative-level-0-1-and-2-boundaries,"Aug 25, 2021","Aug 27, 2021",Latin America and the Caribbean,Latin America and the Caribbean,South America,Upper-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/VEN/ADM2/geoBoundaries-VEN-ADM2.topojson,335,,913653.6870054262,78411.50318805715,296089,264.82410082122993,3.7760913636597304
geoBoundaries (Humanitarian),Venezuela (Bolivarian Republic of),VEN,2018,ADM3,Unknown,shapeName,geoBoundaries (Humanitarian),Instituto Nacional de Estadística,HDX,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/venezuela-administrative-level-0-1-and-2-boundaries,data.humdata.org/dataset/venezuela-administrative-level-0-1-and-2-boundaries,"Aug 25, 2021","Aug 27, 2021",Latin America and the Caribbean,Latin America and the Caribbean,South America,Upper-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/VEN/ADM3/geoBoundaries-VEN-ADM3.topojson,1110,,913653.8850718956,122034.4767278425,335091,364.183092735533,2.7458715683053203
geoBoundaries (Humanitarian),Venezuela (Bolivarian Republic of),VEN,2018,ADM0,Unknown,shapeName,geoBoundaries (Humanitarian),Instituto Nacional de Estadística,HDX,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/venezuela-administrative-level-0-1-and-2-boundaries,data.humdata.org/dataset/venezuela-administrative-level-0-1-and-2-boundaries,"Aug 25, 2021","Aug 27, 2021",Latin America and the Caribbean,Latin America and the Caribbean,South America,Upper-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbHumanitarian/VEN/ADM0/geoBoundaries-VEN-ADM0.topojson,1,,913653.7016978947,9680.506478912605,62976,153.71739200509091,6.505444744774758
